id,uuid,title,image_url,liked_count,passed_count,description,photo_type,priority,architect_id,house_id,created_at,updated_at
1135,240002134,外観,G98m4OM9Q4.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.490894,2016-10-17 17:16:40.500701
1136,240002135,外観,kYGsHIcmZG.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.506633,2016-10-17 17:16:40.513651
1137,240002136,外観,DYXhfbZUK2.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.520380,2016-10-17 17:16:40.526609
1138,240002137,外観,0FVUravOVT.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.533607,2016-10-17 17:16:40.540859
1139,240002138,外観,N9eAZNrvrj.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.547225,2016-10-17 17:16:40.558913
1140,240002139,外観,77ZNQqtZqS.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.565930,2016-10-17 17:16:40.573318
1141,240002140,外観,g61pt5dff4.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.580499,2016-10-17 17:16:40.586512
1142,240002141,架構,xWzFIStLmd.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.593573,2016-10-17 17:16:40.603663
1143,240002142,外観,CYHderU1nG.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.609779,2016-10-17 17:16:40.619080
1144,240002143,外観,kT3hajs9ed.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.626334,2016-10-17 17:16:40.633919
1145,240002144,アウトドアリビング,clkb8bBCa2.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.641085,2016-10-17 17:16:40.648787
1146,240002145,アウトドアリビング,ur9vRCB5SR.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.658371,2016-10-17 17:16:40.665725
1147,240002146,アウトドアリビング,0I3fi22Kyu.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.673164,2016-10-17 17:16:40.680533
1148,240002147,アウトドアリビング,3SsKlatyxs.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.686700,2016-10-17 17:16:40.694149
1149,240002148,リビングダイニング,ag6vseH4QS.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.703359,2016-10-17 17:16:40.709674
1150,240002149,リビングダイニング,jqX3ErXap2.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.717046,2016-10-17 17:16:40.724594
1151,240002150,リビングダイニング,6kkfQbSrgK.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.732686,2016-10-17 17:16:40.746711
1152,240002151,リビングダイニング,QoYUDhXF2v.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.754002,2016-10-17 17:16:40.765465
1153,240002152,アウトドアリビング,ex8arzlXng.jpg,123,34,写真：小川重雄,,0,,103,2016-10-17 17:16:40.772658,2016-10-17 17:16:40.778648
1154,240003153,リビング・ダイニング 1,vQ5Gd9z33w.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.785740,2016-10-17 17:16:40.793875
1155,240003154,リビング・ダイニング 2,tNAOpVacjF.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.801070,2016-10-17 17:16:40.810506
1156,240003155,リビング・ダイニング 3,wCGztVAqB2.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.817391,2016-10-17 17:16:40.824535
1157,240003156,リビング・ダイニング 4,k7SqN6Am9D.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.830115,2016-10-17 17:16:40.837997
1158,240003157,リビング・ダイニング 5,TCruqQpB3I.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.845364,2016-10-17 17:16:40.852781
1159,240003158,リビング・ダイニング 6,gAlXaOSKft.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.858341,2016-10-17 17:16:40.868697
1160,240003159,リビング・ダイニング 7,MzBF0oLALU.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.874453,2016-10-17 17:16:40.882145
1161,240003160,リビング・ダイニング 8,dFxE9Yvyzz.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.889312,2016-10-17 17:16:40.896861
1162,240003161,リビング・ダイニング 9,hQaCNkrF5G.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.902978,2016-10-17 17:16:40.912714
1163,240003162,リビング・ダイニング 10,9SgKxg9iQU.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.918880,2016-10-17 17:16:40.926444
1164,240003163,インナーバルコニー 1,d4zLJJKfhk.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.933119,2016-10-17 17:16:40.940235
1165,240003164,インナーバルコニー 2,OzaZcYjDEp.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.946270,2016-10-17 17:16:40.953344
1166,240003165,インナーバルコニー 3,jNhzyPPH8G.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.960408,2016-10-17 17:16:40.969811
1167,240003166,寝室 1,ClKc7tVRJd.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.976808,2016-10-17 17:16:40.982936
1168,240003167,寝室 2,bxNmxZkQCY.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:40.990122,2016-10-17 17:16:40.997587
1169,240003168,寝室 3,fWMxwkmm2u.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:41.004650,2016-10-17 17:16:41.014461
1170,240003169,寝室 4,2FQNRYhNP0.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:41.021354,2016-10-17 17:16:41.028999
1171,240003170,バルコニー 1,01yNo5NIWp.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:41.036392,2016-10-17 17:16:41.042682
1172,240003171,バルコニー 2,HcmtKSO6fR.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:41.049544,2016-10-17 17:16:41.057011
1173,240003172,外観 1,Biws5oqnbg.jpg,123,34,写真：小川重雄,,0,,104,2016-10-17 17:16:41.064040,2016-10-17 17:16:41.075650
1174,240004173,外観,teGq8BngCR.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.081429,2016-10-17 17:16:41.089450
1175,240004174,テラス,yVtyBkqvK6.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.096573,2016-10-17 17:16:41.102671
1176,240004175,エントランス,D2d7sRNyIC.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.109677,2016-10-17 17:16:41.118739
1177,240004176,リビングダイニング 1,qfsA5ldPo2.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.125855,2016-10-17 17:16:41.134425
1178,240004177,リビングダイニング 2,jA2E6kDgux.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.141629,2016-10-17 17:16:41.148853
1179,240004178,リビングダイニング 3,U3soB4I1zs.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.154538,2016-10-17 17:16:41.161859
1180,240004179,キッチン,80HAANWOCk.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.168928,2016-10-17 17:16:41.179357
1181,240004180,リビングダイニング 4,qP2ytQXIHz.jpg,123,34,写真：新建築社写真部,,0,,105,2016-10-17 17:16:41.185241,2016-10-17 17:16:41.192296
1182,240005181,中庭/PATIO,X3n2pnN2iD.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.202020,2016-10-17 17:16:41.209803
1183,240005182,外観,uYRsBLwR5j.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.219964,2016-10-17 17:16:41.226293
1184,240005183,エントランス,Do36KrmbPq.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.233143,2016-10-17 17:16:41.240533
1185,240005184,中庭/PATIO,QLJaOv3nbL.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.246155,2016-10-17 17:16:41.253472
1186,240005185,中庭/PATIO,q2T0p6Poka.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.260978,2016-10-17 17:16:41.268410
1187,240005186,階段,Ddj2LTzGH2.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.274445,2016-10-17 17:16:41.283479
1188,240005187,中庭/PATIO,cv8oLclrDt.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.289147,2016-10-17 17:16:41.296607
1189,240005188,リビングダイニング,wtDUv2hj5z.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.302397,2016-10-17 17:16:41.309845
1190,240005189,キッチン,WIQT8Nzv1n.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.319474,2016-10-17 17:16:41.326194
1191,240005190,キッチン,59ak07KbRf.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.333381,2016-10-17 17:16:41.340477
1192,240005191,キッチン,QhFywpmy6Z.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.346211,2016-10-17 17:16:41.353398
1193,240005192,リビングダイニング,KoInjdqAww.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.360557,2016-10-17 17:16:41.366747
1194,240005193,リビングダイニング,9cha8osOyE.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.374459,2016-10-17 17:16:41.385515
1195,240005194,リビングダイニング,bXcf4WGq8w.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.392797,2016-10-17 17:16:41.400328
1196,240005195,中庭/PATIO,8NfRWpaKvz.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.406079,2016-10-17 17:16:41.413228
1197,240005196,ユーティリティー,Em0fqjMySB.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.422948,2016-10-17 17:16:41.431463
1198,240005197,ユーティリティー,hic5bjwOrB.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.438257,2016-10-17 17:16:41.445732
1199,240005198,書斎,qyw5eB0vPX.jpg,123,34,写真：新建築社写真部,,0,,106,2016-10-17 17:16:41.453163,2016-10-17 17:16:41.461130
1200,240005199,書斎,IJTohpODYU.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.468247,2016-10-17 17:16:41.474316
1201,240005200,寝室,kXYuiZC2au.jpg,123,34,写真：小川重雄,,0,,106,2016-10-17 17:16:41.481159,2016-10-17 17:16:41.491023
1202,240006201,外観 3,2IBIkYHWXI.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.498461,2016-10-17 17:16:41.506155
1203,240006202,外観 2,GQ60nMSGvd.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.513338,2016-10-17 17:16:41.521315
1204,240006203,外観 1,LnkxbF9jsH.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.530546,2016-10-17 17:16:41.538396
1205,240006204,外観 4,W2NS6qD85c.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.545191,2016-10-17 17:16:41.553205
1206,240006205,外観 5,5U1hfDuUgU.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.560569,2016-10-17 17:16:41.566564
1207,240006206,エントランス,h82KhAMpW2.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.573434,2016-10-17 17:16:41.580530
1208,240006207,エントランス,2USf4AY1EM.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.589447,2016-10-17 17:16:41.596881
1209,240006208,階段 1,UJVFiUR1Rv.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.602655,2016-10-17 17:16:41.610374
1210,240006209,階段 2,9dkwGRjIlT.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.617601,2016-10-17 17:16:41.624728
1211,240006210,リビングダイニング 3,xLOxGcxY7n.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.633197,2016-10-17 17:16:41.641756
1212,240006211,リビングダイニング 2,IZ4jIphplf.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.648884,2016-10-17 17:16:41.654978
1213,240006212,リビングダイニング 1,84GauuxVQs.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.661686,2016-10-17 17:16:41.669312
1214,240006213,キッチン 1,6xIgxwUPwS.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.676239,2016-10-17 17:16:41.682655
1215,240006214,キッチン 3,bCn7iF1aHT.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.693180,2016-10-17 17:16:41.700565
1216,240006215,キッチン 2,3C26njH9ID.jpg,123,34,写真：小川重雄,,0,,107,2016-10-17 17:16:41.706233,2016-10-17 17:16:41.713370
1217,240006216,ユーティリティー,bfSgzAFQ01.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.720506,2016-10-17 17:16:41.727104
1218,240006217,収納 1,695MkAgRv7.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.735606,2016-10-17 17:16:41.742236
1219,240006218,収納 2,jBE2ScyN25.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.749719,2016-10-17 17:16:41.756932
1220,240006219,収納 3,3IcIBQspm3.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.762598,2016-10-17 17:16:41.769719
1221,240006220,収納 4,HvTddngADl.jpg,123,34,写真：平井広行,,0,,107,2016-10-17 17:16:41.776897,2016-10-17 17:16:41.784425
1222,250002221,和室,nf9JFQR4Gq.jpg,123,34,,,0,,108,2016-10-17 17:16:41.790071,2016-10-17 17:16:41.800806
1223,250002222,ダイニング,IZhhFFtB5d.jpg,123,34,,,0,,108,2016-10-17 17:16:41.806659,2016-10-17 17:16:41.813841
1224,250002223,キッチン,AzOprlASwH.jpg,123,34,,,0,,108,2016-10-17 17:16:41.820855,2016-10-17 17:16:41.828170
1225,250002224,建具,9WlpH8pPz7.jpg,123,34,,,0,,108,2016-10-17 17:16:41.836874,2016-10-17 17:16:41.844373
1226,250002225,天窓,sAyFncWqJM.jpg,123,34,,,0,,108,2016-10-17 17:16:41.850115,2016-10-17 17:16:41.857853
1227,250002226,キッチン,IvyeLnDHBz.jpg,123,34,,,0,,108,2016-10-17 17:16:41.864818,2016-10-17 17:16:41.870833
1228,250003227,夕景,iUsyZ06eBy.jpg,123,34,,,0,,109,2016-10-17 17:16:41.877886,2016-10-17 17:16:41.885900
1229,250003228,リビング,6zI4BUIkQ8.jpg,123,34,,,0,,109,2016-10-17 17:16:41.892742,2016-10-17 17:16:41.903460
1230,250003229,リビング,BM5dVAXKnF.jpg,123,34,,,0,,109,2016-10-17 17:16:41.909195,2016-10-17 17:16:41.916310
1231,250003230,ＬＤＫ,mkC8uKOMIz.jpg,123,34,,,0,,109,2016-10-17 17:16:41.922215,2016-10-17 17:16:41.929555
1232,250003231,外観,SbhIrOAZtd.jpg,123,34,,,0,,109,2016-10-17 17:16:41.938476,2016-10-17 17:16:41.945831
1233,250003232,外観,hYMa7FiXK9.jpg,123,34,,,0,,109,2016-10-17 17:16:41.953347,2016-10-17 17:16:41.960706
1234,250004233,夜景,gWOp2h7Kzj.jpg,123,34,,,0,,110,2016-10-17 17:16:41.966703,2016-10-17 17:16:41.974032
1235,250004234,夜景,EW4IfGbJ4m.jpg,123,34,,,0,,110,2016-10-17 17:16:41.981312,2016-10-17 17:16:41.989106
1236,250004235,キッチン,B34jBstnbw.jpg,123,34,,,0,,110,2016-10-17 17:16:41.994816,2016-10-17 17:16:42.005976
1237,250004236,ＬＤＫ,LHdCuG6P0Y.jpg,123,34,,,0,,110,2016-10-17 17:16:42.013956,2016-10-17 17:16:42.021152
1238,250004237,玄関,35IyoaLI2u.jpg,123,34,,,0,,110,2016-10-17 17:16:42.028511,2016-10-17 17:16:42.034646
1239,250004238,外観,AJJXoNSY1j.jpg,123,34,,,0,,110,2016-10-17 17:16:42.041903,2016-10-17 17:16:42.049274
1240,250004239,外観,cXvisckSJy.jpg,123,34,,,0,,110,2016-10-17 17:16:42.056090,2016-10-17 17:16:42.062229
1241,250005240,キッチン,1DYjYG0a1E.jpg,123,34,,,0,,111,2016-10-17 17:16:42.069795,2016-10-17 17:16:42.079267
1242,250005241,トイレ,FnikHGckEH.jpg,123,34,,,0,,111,2016-10-17 17:16:42.085622,2016-10-17 17:16:42.093114
1243,250005242,浴室,x9v3l4mGEo.jpg,123,34,,,0,,111,2016-10-17 17:16:42.100264,2016-10-17 17:16:42.110654
1244,250005243,洗面,FmmCPCqKw0.jpg,123,34,,,0,,111,2016-10-17 17:16:42.117866,2016-10-17 17:16:42.125685
1245,250005244,玄関,JTEkoRCXuW.jpg,123,34,,,0,,111,2016-10-17 17:16:42.132956,2016-10-17 17:16:42.142808
1246,250006245,お花見テラス,SqXsgNVTAN.jpg,123,34,,,0,,112,2016-10-17 17:16:42.149994,2016-10-17 17:16:42.158255
1247,250006246,地下室,QGBvcizDjH.jpg,123,34,,,0,,112,2016-10-17 17:16:42.165331,2016-10-17 17:16:42.172963
1248,250006247,地下室,TIz4N80JD9.jpg,123,34,,,0,,112,2016-10-17 17:16:42.180386,2016-10-17 17:16:42.186988
1249,250006248,お花見テラス,7fAPPsDNRJ.jpg,123,34,,,0,,112,2016-10-17 17:16:42.194066,2016-10-17 17:16:42.201468
1250,250006249,お花見テラス,2rEwG3q18f.jpg,123,34,,,0,,112,2016-10-17 17:16:42.212036,2016-10-17 17:16:42.218143
1251,250006250,外観,QPa4zVWu97.jpg,123,34,,,0,,112,2016-10-17 17:16:42.225167,2016-10-17 17:16:42.232459
1252,260002251,二世帯の共用エントランス,FH8oMKiu49.jpg,123,34,二世帯共用のエントランス．法的な諸条件をクリアしつつ，限られた旗竿敷地を最大限利用するため，屋外としていますが，背の高い黒壁で囲い，背の高いゲートのような開口をくぐり抜けると白い壁とすることで，同じ家に入る感覚を演出しています．,,0,,113,2016-10-17 17:16:42.238243,2016-10-17 17:16:42.248015
1253,260002252,旗竿側から見た外観,YGOeLQ5mTB.jpg,123,34,旗竿敷地の二世帯共用エントランス．二世帯共用を象徴する大きな開口と，赤錆の鉄扉が印象的なファサードです．,,0,,113,2016-10-17 17:16:42.253992,2016-10-17 17:16:42.261162
1254,260002253,明るい一階のリビング,3Hg41QA3wV.jpg,123,34,親世帯が暮らすリビング．旗竿敷地の一階という条件の悪い中，南北にセミプライベートなテラスを取ることで，プライバシーを確保しつつ最大限の明るさと通風を確保しました．,,0,,113,2016-10-17 17:16:42.268186,2016-10-17 17:16:42.274451
1255,260002254,スキマの書斎,ZbnF4VAdq7.jpg,123,34,リビングからウォークインクローゼットに入る通路に設けられた書斎コーナー,,0,,113,2016-10-17 17:16:42.281431,2016-10-17 17:16:42.289102
1256,260002255,親子で光と風を共有する開口1,XFFSyV9vx7.jpg,123,34,南側のテラスの外側に建てられた壁には上下階の中央に1階分の高さで開口が開いています．旗竿敷地の中で光と風を最大限取り込みつつ，プライバシーを保つ役割を持っています．,,0,,113,2016-10-17 17:16:42.296333,2016-10-17 17:16:42.302811
1257,260002256,親子で光と風を共有する開口2,RiYVVVPbht.jpg,123,34,南側のテラスの外側に建てられた壁には上下階の中央に1階分の高さで開口が開いています．中から見るとほどよく視線が遮られて，旗竿敷地の中で光と風を最大限取り込みつつ，プライバシーを保つ役割としています．,,0,,113,2016-10-17 17:16:42.313218,2016-10-17 17:16:42.321245
1258,260002257,スタジオのようなリビング,6lIzSNYo66.jpg,123,34,クライアントが長年集めてきたアンティークサインを飾った白い壁の裏は，床の段差を最大限使って容積を確保した寝室と収納と書斎が詰まっている．,,0,,113,2016-10-17 17:16:42.328499,2016-10-17 17:16:42.334832
1259,260003258,ピーラー梁とレッドシダーの外壁,J4dJKSVdax.jpg,123,34,ピーラー（ベイマツの大径木．木目が詰んで美しい肌）の露し梁とレッドシダーの外壁．窓は木製サッシ．寒冷地の性能は確保しつつ，別荘地の景観を壊さず，年を追う毎に美しさを増す外装を目指しました．,,0,,114,2016-10-17 17:16:42.344255,2016-10-17 17:16:42.351122
1260,260003259,星を見るテラス,wCsx4owj8s.jpg,123,34,屋根の上のテラス．富士山や星を見ながらくつろぐことができます．,,0,,114,2016-10-17 17:16:42.357539,2016-10-17 17:16:42.365166
1261,260003260,眺望テラス,mWVSp5FUL1.jpg,123,34,リビングに面した眺望テラス．室面積とほぼ変わらない外のリビング,,0,,114,2016-10-17 17:16:42.372433,2016-10-17 17:16:42.378606
1262,260003261,ダイニングに面した朝食テラス,WL0GEbsiC5.jpg,123,34,ダイニングに面した朝食テラス．アイストップはヤマモミジの株立．,,0,,114,2016-10-17 17:16:42.385473,2016-10-17 17:16:42.392879
1263,260003262,ホテルライクな個室,Qq0rVZeKVq.jpg,123,34,ゲストが泊まることも想定して設計されたホテルライクな個室,,0,,114,2016-10-17 17:16:42.398393,2016-10-17 17:16:42.405596
1264,260003263,敷地の中で一番見晴らしがいい場所,jQwt9MvGmB.jpg,123,34,敷地の中で一番見晴らしのいい場所にある寝室．,,0,,114,2016-10-17 17:16:42.415519,2016-10-17 17:16:42.422380
1265,260003264,連続しながらも空間に対比のあるリビングとダイニング,PAKTaMDrC3.jpg,123,34,北側の眺望テラスに面し，木質の背の高い天井を持つ落ち着いたリビングと，南側の散策の庭に面し，水平性が強くこぢんまりとしたダイニング,,0,,114,2016-10-17 17:16:42.429512,2016-10-17 17:16:42.436986
1266,260003265,眺望テラスに面したリビング,4pAuYMOWbc.jpg,123,34,北側の眺望テラスに面したリビング．天井高が高く，木質の落ち着いた空間．,,0,,114,2016-10-17 17:16:42.442876,2016-10-17 17:16:42.451760
1267,260004266,メインツリーと雨受けがある大谷石の中庭,24D2qpz5Jj.jpg,123,34,リビングと寝室に連続した，道路から切り離された中庭．,,0,,115,2016-10-17 17:16:42.457903,2016-10-17 17:16:42.466503
1268,260004267,鉄板の壁のある外観,8dMUbZTGJ4.jpg,123,34,コンクリートの白いBOX同士のスキマを鉄の架構でつないだ外観．箱に穿たれた開口や玄関脇の緑化塀から豊かな緑がほの見えます．,,0,,115,2016-10-17 17:16:42.473764,2016-10-17 17:16:42.481742
1269,260004268,スキマから光や風が満ちるリビング,LmHHxdUrGu.jpg,123,34,さまざまなスキマから光や風が抜ける，プライバシーを確保しつつも明るく開放的なリビング,,0,,115,2016-10-17 17:16:42.489275,2016-10-17 17:16:42.496633
1270,260004269,垂直の庭を持つ玄関,kyZmLwEkK2.jpg,123,34,隣地通路との70cmの隙間に建つ塀を緑化することで，プライバシーを確保しつつも明るく緑豊かで開放的な玄関を実現しました．,,0,,115,2016-10-17 17:16:42.502841,2016-10-17 17:16:42.510551
1271,260004270,明るくコンパクトな水回り,xiMYcYuKal.jpg,123,34,一人暮らし用で，コンパクトながら明るく開放的な洗面･浴室,,0,,115,2016-10-17 17:16:42.520320,2016-10-17 17:16:42.526496
1272,260004271,坪庭のある浴室,CEWbwcUtAG.jpg,123,34,坪庭と緑化塀に面した緑豊かな浴室,,0,,115,2016-10-17 17:16:42.533372,2016-10-17 17:16:42.541063
1273,260004272,おばあちゃんの家に面した子供部屋,nD1dwiydoq.jpg,123,34,二階の空中庭園をはさんでおばあちゃんの家と向かい合った，明るく開放的な子供部屋,,0,,115,2016-10-17 17:16:42.550554,2016-10-17 17:16:42.557902
1274,260004273,緑豊かな開放的なベッドルーム,H6qUcwxcRA.jpg,123,34,庭に面した大きな窓のある寝室,,0,,115,2016-10-17 17:16:42.565122,2016-10-17 17:16:42.572803
1275,260004274,垂直にのびる書斎,fvzRgIXnM4.jpg,123,34,2畳に満たない小さな面積ながら2階吹抜の本棚と窓に面した見晴らしのよい書斎,,0,,115,2016-10-17 17:16:42.578948,2016-10-17 17:16:42.586323
1276,260004275,大きな本棚と開放的な駐車場に面したダイニング,MqPSglH6Ro.jpg,123,34,二階吹抜の本棚に面した落ち着いたダイニング．左側の窓は室内駐車場につながり，車好きなクライアントが夜車を眺めて楽しむことができる,,0,,115,2016-10-17 17:16:42.593421,2016-10-17 17:16:42.601270
1277,260004276,いろいろな場所につながるリビング,kmc56D0k3b.jpg,123,34,落ち着いた中庭と，子供部屋に上がる階段と，明るい駐車場をのぞむリビングからの眺め,,0,,115,2016-10-17 17:16:42.608400,2016-10-17 17:16:42.614484
1278,270002277,リビング01,MHkSiHjFIX.jpg,123,34,,,0,,116,2016-10-17 17:16:42.624638,2016-10-17 17:16:42.631178
1279,270002278,リビング02,vTIQYT8LuR.jpg,123,34,,,0,,116,2016-10-17 17:16:42.637177,2016-10-17 17:16:42.644857
1280,270002279,リビング03,8ns667TvOg.jpg,123,34,,,0,,116,2016-10-17 17:16:42.652234,2016-10-17 17:16:42.658927
1281,270002280,ベッドルーム01,cBXxufeNVX.jpg,123,34,,,0,,116,2016-10-17 17:16:42.666435,2016-10-17 17:16:42.673677
1282,270002281,ベッドルーム02,KrQthPmpAQ.jpg,123,34,,,0,,116,2016-10-17 17:16:42.680717,2016-10-17 17:16:42.687063
1283,270002282,ベッドルーム03,02hXzLdOz8.jpg,123,34,,,0,,116,2016-10-17 17:16:42.694042,2016-10-17 17:16:42.701349
1284,270002283,洗面室01,MjzCNQr9g2.jpg,123,34,,,0,,116,2016-10-17 17:16:42.708290,2016-10-17 17:16:42.714945
1285,270002284,洗面室02,0xLfhBA8lr.jpg,123,34,,,0,,116,2016-10-17 17:16:42.725812,2016-10-17 17:16:42.733599
1286,270002285,バスルーム,Olu6i4RwSq.jpg,123,34,,,0,,116,2016-10-17 17:16:42.740973,2016-10-17 17:16:42.748533
1287,270003286,リビング・ダイニング02,sxiZBCezZh.jpg,123,34,,,0,,117,2016-10-17 17:16:42.757597,2016-10-17 17:16:42.765495
1288,270003287,リビング・ダイニング01,T4FWhnix5W.jpg,123,34,,,0,,117,2016-10-17 17:16:42.772640,2016-10-17 17:16:42.778686
1289,270003288,リビング・ダイニング03,fot2J04QU9.jpg,123,34,,,0,,117,2016-10-17 17:16:42.785582,2016-10-17 17:16:42.792943
1290,270003289,キッチン01,FOdkLuI32N.jpg,123,34,,,0,,117,2016-10-17 17:16:42.798755,2016-10-17 17:16:42.806465
1291,270003290,ワークスペース,ZukhuWUIvT.jpg,123,34,,,0,,117,2016-10-17 17:16:42.813164,2016-10-17 17:16:42.820702
1292,270003291,リビング・ダイニングとアルコーブ,ZLitN1uRRo.jpg,123,34,,,0,,117,2016-10-17 17:16:42.830838,2016-10-17 17:16:42.838022
1293,270003292,アルコーブ,1wdeRYJA2M.jpg,123,34,,,0,,117,2016-10-17 17:16:42.844777,2016-10-17 17:16:42.850879
1294,270003293,アルコーブとゲストルーム,n1gIjLEdt9.jpg,123,34,,,0,,117,2016-10-17 17:16:42.859668,2016-10-17 17:16:42.866169
1295,270003294,ベッドルーム,7tUpXIqrzi.jpg,123,34,,,0,,117,2016-10-17 17:16:42.873268,2016-10-17 17:16:42.881064
1296,270003295,ベッドルームとウォークインクローゼット,QAP4PG2yg4.jpg,123,34,,,0,,117,2016-10-17 17:16:42.888568,2016-10-17 17:16:42.894992
1297,270003296,浴室,kE6Bmqm1EQ.jpg,123,34,,,0,,117,2016-10-17 17:16:42.902038,2016-10-17 17:16:42.909246
1298,270004297,南側アプローチの外観,hZcDTVVwSx.jpg,123,34,,,0,,118,2016-10-17 17:16:42.916239,2016-10-17 17:16:42.923061
